TotalPop,Hispanic,White,Black,Asian,STATE,COUNTY,TRACT,BLOCK,GEOID
1106,214,11,844,8,36,005,006100,2000,360050061002000
0,0,0,0,0,36,005,006100,4002,360050061004002
37,21,3,7,0,36,005,006100,4003,360050061004003
26,18,2,1,0,36,005,006100,4004,360050061004004
1082,233,6,793,5,36,005,006100,2001,360050061002001
1158,204,9,930,8,36,005,006100,3000,360050061003000
4,0,0,0,0,36,005,006100,4000,360050061004000
0,0,0,0,0,36,005,006100,4001,360050061004001
0,0,0,0,0,36,005,006200,1002,360050062001002
0,0,0,0,0,36,005,006200,1003,360050062001003
605,342,6,186,30,36,005,006200,1004,360050062001004
622,404,18,117,28,36,005,006200,1005,360050062001005
1898,1232,28,583,11,36,005,006200,3000,360050062003000
1296,1038,9,220,7,36,005,006200,4000,360050062004000
672,374,14,251,20,36,005,006200,5002,360050062005002
0,0,0,0,0,36,005,006200,1000,360050062001000
148,72,5,38,17,36,005,006200,1001,360050062001001
1528,993,22,465,4,36,005,006200,2000,360050062002000
0,0,0,0,0,36,005,006200,5000,360050062005000
0,0,0,0,0,36,005,006200,5001,360050062005001
0,0,0,0,0,36,005,006301,6002,360050063016002
0,0,0,0,0,36,005,006301,6003,360050063016003
0,0,0,0,0,36,005,006301,6005,360050063016005
0,0,0,0,0,36,005,006301,6006,360050063016006
0,0,0,0,0,36,005,006301,6008,360050063016008
0,0,0,0,0,36,005,006301,6009,360050063016009
278,142,11,105,7,36,005,006301,6011,360050063016011
61,30,1,24,2,36,005,006301,6012,360050063016012
153,77,9,58,8,36,005,006301,6014,360050063016014
86,39,9,28,5,36,005,006301,6015,360050063016015
0,0,0,0,0,36,005,006301,6016,360050063016016
0,0,0,0,0,36,005,006301,1002,360050063011002
453,259,26,137,10,36,005,006301,1004,360050063011004
0,0,0,0,0,36,005,006301,1005,360050063011005
371,72,99,101,83,36,005,006301,2000,360050063012000
795,578,16,181,11,36,005,006301,2001,360050063012001
1114,888,26,163,13,36,005,006301,3000,360050063013000
0,0,0,0,0,36,005,006301,3001,360050063013001
0,0,0,0,0,36,005,006301,3002,360050063013002
22,6,4,0,5,36,005,006301,4000,360050063014000
1638,1174,66,357,25,36,005,006301,4001,360050063014001
0,0,0,0,0,36,005,006301,4002,360050063014002
21,13,0,0,0,36,005,006301,4003,360050063014003
18,6,5,6,0,36,005,006301,5000,360050063015000
0,0,0,0,0,36,005,006301,5001,360050063015001
316,169,10,119,3,36,005,006301,5002,360050063015002
310,165,2,125,4,36,005,006301,5003,360050063015003
0,0,0,0,0,36,005,006301,5004,360050063015004
0,0,0,0,0,36,005,006301,5006,360050063015006
0,0,0,0,0,36,005,006301,5007,360050063015007
0,0,0,0,0,36,005,006301,5008,360050063015008
0,0,0,0,0,36,005,006301,5009,360050063015009
0,0,0,0,0,36,005,006301,5010,360050063015010
0,0,0,0,0,36,005,006301,5011,360050063015011
0,0,0,0,0,36,005,006301,5012,360050063015012
28,19,0,1,2,36,005,006301,5013,360050063015013
29,18,2,3,0,36,005,006301,5014,360050063015014
0,0,0,0,0,36,005,006301,6001,360050063016001
0,0,0,0,0,36,005,006301,6004,360050063016004
0,0,0,0,0,36,005,006301,6007,360050063016007
127,52,9,63,1,36,005,006301,6010,360050063016010
0,0,0,0,0,36,005,006301,6013,360050063016013
0,0,0,0,0,36,005,006301,1000,360050063011000
0,0,0,0,0,36,005,006301,1001,360050063011001
452,356,19,60,7,36,005,006301,1003,360050063011003
295,229,9,48,5,36,005,006301,4004,360050063014004
0,0,0,0,0,36,005,006301,5005,360050063015005
0,0,0,0,0,36,005,006301,6000,360050063016000
0,0,0,0,0,36,005,006302,1001,360050063021001
0,0,0,0,0,36,005,006302,1002,360050063021002
0,0,0,0,0,36,005,006302,1004,360050063021004
0,0,0,0,0,36,005,006302,1005,360050063021005
0,0,0,0,0,36,005,006302,1007,360050063021007
0,0,0,0,0,36,005,006302,1008,360050063021008
0,0,0,0,0,36,005,006302,1009,360050063021009
0,0,0,0,0,36,005,006302,1000,360050063021000
19,15,0,4,0,36,005,006302,1003,360050063021003
0,0,0,0,0,36,005,006302,1006,360050063021006
536,262,8,148,63,36,005,006400,1000,360050064001000
500,310,4,113,33,36,005,006400,1001,360050064001001
512,256,16,162,52,36,005,006400,1002,360050064001002
292,153,6,104,14,36,005,006400,1003,360050064001003
0,0,0,0,0,36,005,006400,1004,360050064001004
746,397,25,238,50,36,005,006400,2000,360050064002000
591,302,20,182,33,36,005,006400,3000,360050064003000
0,0,0,0,0,36,005,006400,3001,360050064003001
379,202,14,93,26,36,005,006400,4000,360050064004000
483,258,7,157,31,36,005,006400,4001,360050064004001
147,87,6,28,10,36,005,006400,4002,360050064004002
35,21,1,13,0,36,005,006500,1000,360050065001000
422,288,44,38,10,36,005,006500,1001,360050065001001
0,0,0,0,0,36,005,006500,1003,360050065001003
80,44,15,9,1,36,005,006500,1004,360050065001004
568,188,0,359,5,36,005,006500,2000,360050065002000
1335,895,9,396,8,36,005,006500,2001,360050065002001
853,688,37,82,22,36,005,006500,3000,360050065003000
0,0,0,0,0,36,005,006500,4000,360050065004000
152,88,6,38,2,36,005,006500,4001,360050065004001
0,0,0,0,0,36,005,006500,4003,360050065004003
23,10,2,4,0,36,005,006500,4004,360050065004004
49,28,1,19,0,36,005,006500,1002,360050065001002
651,473,34,131,2,36,005,006500,1005,360050065001005
1532,938,50,506,12,36,005,006500,2002,360050065002002
151,106,4,30,1,36,005,006500,4002,360050065004002
400,278,22,79,6,36,005,006500,4005,360050065004005
590,440,7,121,10,36,005,006700,6002,360050067006002
116,92,1,21,0,36,005,006700,1000,360050067001000
370,292,15,49,0,36,005,006700,1001,360050067001001
0,0,0,0,0,36,005,006700,1003,360050067001003
234,187,0,41,2,36,005,006700,1004,360050067001004
687,548,1,134,2,36,005,006700,2000,360050067002000
208,188,8,4,0,36,005,006700,2001,360050067002001
151,96,7,43,0,36,005,006700,2002,360050067002002
318,219,3,89,1,36,005,006700,3001,360050067003001
720,479,0,221,4,36,005,006700,4000,360050067004000
718,454,26,228,1,36,005,006700,4002,360050067004002
783,587,13,158,13,36,005,006700,5000,360050067005000
115,35,18,53,5,36,005,006700,6001,360050067006001
328,235,5,84,0,36,005,006700,1002,360050067001002
132,115,7,6,1,36,005,006700,1005,360050067001005
706,450,0,232,9,36,005,006700,3000,360050067003000
324,227,1,85,0,36,005,006700,4001,360050067004001
393,251,5,118,4,36,005,006700,6000,360050067006000
408,181,10,52,133,36,005,006800,1001,360050068001001
471,269,1,168,10,36,005,006800,1002,360050068001002
0,0,0,0,0,36,005,006800,2001,360050068002001
34,24,5,4,0,36,005,006800,2002,360050068002002
684,379,13,210,58,36,005,006800,2003,360050068002003
0,0,0,0,0,36,005,006800,3000,360050068003000
636,384,9,126,54,36,005,006800,3001,360050068003001
734,391,4,196,54,36,005,006800,3002,360050068003002
452,271,18,58,88,36,005,006800,1000,360050068001000
0,0,0,0,0,36,005,006800,2000,360050068002000
336,194,5,122,9,36,005,006900,1000,360050069001000
275,179,9,78,6,36,005,006900,1001,360050069001001
688,329,19,320,9,36,005,006900,1002,360050069001002
476,296,4,171,0,36,005,006900,1003,360050069001003
194,117,6,69,0,36,005,006900,1004,360050069001004
253,137,1,94,9,36,005,006900,1005,360050069001005
148,97,4,34,8,36,005,006900,1006,360050069001006
80,70,0,4,4,36,005,006900,1007,360050069001007
302,181,16,93,2,36,005,006900,1008,360050069001008
141,72,5,55,2,36,005,006900,2000,360050069002000
642,316,22,288,1,36,005,006900,2001,360050069002001
496,268,14,202,6,36,005,006900,2003,360050069002003
73,57,0,15,0,36,005,006900,2004,360050069002004
52,36,2,8,0,36,005,006900,2006,360050069002006
654,388,6,239,6,36,005,006900,3000,360050069003000
686,468,0,195,8,36,005,006900,3001,360050069003001
401,311,2,82,0,36,005,006900,2002,360050069002002
91,66,4,10,1,36,005,006900,2005,360050069002005
976,597,5,361,1,36,005,006900,4000,360050069004000
432,205,10,53,120,36,005,007000,1000,360050070001000
529,237,17,89,135,36,005,007000,1001,360050070001001
670,438,12,82,101,36,005,007000,1003,360050070001003
570,277,10,210,45,36,005,007000,1004,360050070001004
499,291,13,127,44,36,005,007000,2000,360050070002000
475,205,0,67,167,36,005,007000,2001,360050070002001
369,175,11,44,111,36,005,007000,3001,360050070003001
514,303,1,61,101,36,005,007000,3002,360050070003002
163,94,1,44,8,36,005,007000,1002,360050070001002
299,157,1,66,44,36,005,007000,1005,360050070001005
501,234,29,41,175,36,005,007000,3000,360050070003000
0,0,0,0,0,36,005,007100,2006,360050071002006
0,0,0,0,0,36,005,007100,1001,360050071001001
233,163,15,49,4,36,005,007100,1002,360050071001002
128,69,0,57,1,36,005,007100,1003,360050071001003
75,39,0,24,8,36,005,007100,1005,360050071001005
111,55,9,42,0,36,005,007100,1006,360050071001006
47,24,1,14,0,36,005,007100,1008,360050071001008
285,152,5,114,7,36,005,007100,2000,360050071002000
96,34,2,51,1,36,005,007100,2002,360050071002002
197,123,4,43,21,36,005,007100,2003,360050071002003
1195,685,14,454,18,36,005,007100,2005,360050071002005
158,50,14,93,0,36,005,007100,2007,360050071002007
0,0,0,0,0,36,005,007100,2009,360050071002009
0,0,0,0,0,36,005,007100,2010,360050071002010
0,0,0,0,0,36,005,007100,2011,360050071002011
0,0,0,0,0,36,005,007100,2012,360050071002012
0,0,0,0,0,36,005,007100,2013,360050071002013
7,6,0,0,0,36,005,007100,2014,360050071002014
0,0,0,0,0,36,005,007100,1000,360050071001000
155,117,1,33,0,36,005,007100,1004,360050071001004
102,67,1,29,1,36,005,007100,1007,360050071001007
0,0,0,0,0,36,005,007100,2001,360050071002001
0,0,0,0,0,36,005,007100,2004,360050071002004
0,0,0,0,0,36,005,007100,2008,360050071002008
963,506,38,70,329,36,005,007200,4000,360050072004000
0,0,0,0,0,36,005,007200,1000,360050072001000
556,194,24,45,284,36,005,007200,1001,360050072001001
496,193,36,40,187,36,005,007200,1002,360050072001002
969,428,33,117,357,36,005,007200,1003,360050072001003
1424,373,71,75,833,36,005,007200,2000,360050072002000
427,148,22,36,200,36,005,007200,2001,360050072002001
412,134,24,54,172,36,005,007200,2002,360050072002002
28,16,0,0,1,36,005,007200,3000,360050072003000
46,9,7,27,0,36,005,007200,3001,360050072003001
0,0,0,0,0,36,005,007200,3002,360050072003002
0,0,0,0,0,36,005,007200,3003,360050072003003
970,497,54,221,172,36,005,007200,3004,360050072003004
446,286,3,140,2,36,005,007300,1000,360050073001000
161,111,3,41,1,36,005,007300,1002,360050073001002
261,80,2,160,1,36,005,007300,1003,360050073001003
512,369,11,121,0,36,005,007300,2000,360050073002000
669,523,6,122,0,36,005,007300,2001,360050073002001
868,527,14,294,5,36,005,007300,3000,360050073003000
635,402,22,189,4,36,005,007300,3001,360050073003001
0,0,0,0,0,36,005,007300,3002,360050073003002
323,238,15,44,5,36,005,007300,1001,360050073001001
330,268,4,54,1,36,005,007300,1004,360050073001004
383,243,7,117,2,36,005,007400,1001,360050074001001
418,274,14,109,8,36,005,007400,1002,360050074001002
289,185,12,35,49,36,005,007400,2001,360050074002001
780,538,4,211,9,36,005,007400,2002,360050074002002
388,170,5,146,45,36,005,007400,1000,360050074001000
192,140,6,36,4,36,005,007400,2000,360050074002000
1086,497,9,540,15,36,005,007400,3000,360050074003000
1086,649,115,262,33,36,005,007500,1000,360050075001000
670,433,12,167,19,36,005,007500,1001,360050075001001
223,171,1,43,1,36,005,007500,2001,360050075002001
418,285,0,127,2,36,005,007500,2002,360050075002002
1597,867,8,686,5,36,005,007500,2003,360050075002003
0,0,0,0,0,36,005,007500,2004,360050075002004
245,179,5,45,2,36,005,007500,2005,360050075002005
118,91,4,22,0,36,005,007500,2006,360050075002006
183,135,0,34,4,36,005,007500,2007,360050075002007
278,192,8,70,1,36,005,007500,2008,360050075002008
985,640,13,311,4,36,005,007500,3000,360050075003000
27,22,1,0,0,36,005,007500,4000,360050075004000
815,480,27,298,1,36,005,007500,4001,360050075004001
104,74,5,15,0,36,005,007500,2000,360050075002000
98,52,1,22,4,36,005,007600,1000,360050076001000
522,383,10,116,3,36,005,007600,1001,360050076001001
586,359,5,82,101,36,005,007600,2000,360050076002000
576,310,48,142,53,36,005,007600,2001,360050076002001
589,448,8,111,12,36,005,007600,3000,360050076003000
36,19,0,6,4,36,005,007600,4000,360050076004000
92,74,7,1,0,36,005,007600,4001,360050076004001
643,343,28,128,117,36,005,007600,4003,360050076004003
0,0,0,0,0,36,005,007600,4004,360050076004004
422,349,1,37,16,36,005,007600,4005,360050076004005
348,198,16,41,81,36,005,007600,5001,360050076005001
495,298,5,82,90,36,005,007600,5002,360050076005002
32,24,1,0,0,36,005,007600,5004,360050076005004
281,153,6,12,99,36,005,007600,5005,360050076005005
308,158,11,71,39,36,005,007600,3001,360050076003001
504,339,23,73,41,36,005,007600,4002,360050076004002
150,81,0,22,37,36,005,007600,5000,360050076005000
0,0,0,0,0,36,005,007600,5003,360050076005003
137,110,2,21,2,36,005,007700,1001,360050077001001
220,143,8,56,3,36,005,007700,1002,360050077001002
294,213,8,65,0,36,005,007700,1004,360050077001004
130,79,4,38,4,36,005,007700,1005,360050077001005
119,97,0,21,0,36,005,007700,1007,360050077001007
21,9,6,4,0,36,005,007700,1008,360050077001008
66,57,2,3,0,36,005,007700,1009,360050077001009
264,186,3,75,0,36,005,007700,1011,360050077001011
220,196,3,21,0,36,005,007700,1012,360050077001012
228,163,5,55,2,36,005,007700,1000,360050077001000
100,75,3,16,0,36,005,007700,1003,360050077001003
175,117,17,35,3,36,005,007700,1006,360050077001006
0,0,0,0,0,36,005,007700,1010,360050077001010
306,176,23,21,75,36,005,007800,2002,360050078002002
44,21,2,10,1,36,005,007800,1001,360050078001001
340,172,10,53,64,36,005,007800,1002,360050078001002
474,288,26,89,60,36,005,007800,1004,360050078001004
423,132,14,43,212,36,005,007800,1005,360050078001005
0,0,0,0,0,36,005,007800,2001,360050078002001
698,355,27,141,127,36,005,007800,2003,360050078002003
302,138,3,97,36,36,005,007800,2005,360050078002005
649,385,16,117,115,36,005,007800,2006,360050078002006
518,318,8,43,127,36,005,007800,2007,360050078002007
370,185,31,42,89,36,005,007800,3000,360050078003000
858,766,15,51,0,36,005,007800,3001,360050078003001
225,105,2,41,64,36,005,007800,4000,360050078004000
901,507,27,138,218,36,005,007800,4001,360050078004001
0,0,0,0,0,36,005,007800,1000,360050078001000
433,209,8,30,156,36,005,007800,1003,360050078001003
0,0,0,0,0,36,005,007800,2000,360050078002000
496,212,18,79,137,36,005,007800,2004,360050078002004
539,401,17,110,5,36,005,007900,1000,360050079001000
133,92,3,31,2,36,005,007900,1001,360050079001001
574,382,6,168,2,36,005,007900,1002,360050079001002
288,199,2,80,3,36,005,007900,1003,360050079001003
526,444,7,71,0,36,005,007900,2000,360050079002000
278,177,6,85,4,36,005,007900,2001,360050079002001
260,235,0,18,4,36,005,007900,3000,360050079003000
633,399,21,186,10,36,005,007900,3001,360050079003001
185,168,0,4,0,36,005,007900,3002,360050079003002
799,635,9,123,8,36,005,007900,4001,360050079004001
224,130,10,69,12,36,005,007900,4002,360050079004002
70,42,1,17,2,36,005,007900,4004,360050079004004
852,561,10,259,4,36,005,007900,5000,360050079005000
950,659,3,274,6,36,005,007900,6000,360050079006000
378,246,0,124,2,36,005,007900,4000,360050079004000
137,119,6,3,3,36,005,007900,4003,360050079004003
480,355,4,98,0,36,005,008300,1001,360050083001001
188,179,3,1,0,36,005,008300,1002,360050083001002
316,242,2,67,0,36,005,008300,2001,360050083002001
993,801,12,167,0,36,005,008300,3000,360050083003000
472,419,6,35,0,36,005,008300,4000,360050083004000
783,685,4,76,12,36,005,008300,4001,360050083004001
552,392,11,145,2,36,005,008300,6000,360050083006000
373,307,6,53,0,36,005,008300,6001,360050083006001
0,0,0,0,0,36,005,008300,6003,360050083006003
409,337,2,53,17,36,005,008300,1000,360050083001000
369,282,3,73,1,36,005,008300,2000,360050083002000
276,187,9,59,11,36,005,008300,3001,360050083003001
911,663,10,221,5,36,005,008300,5000,360050083005000
0,0,0,0,0,36,005,008300,6002,360050083006002
335,156,10,115,38,36,005,008400,1000,360050084001000
510,228,5,204,65,36,005,008400,1001,360050084001001
278,167,8,89,5,36,005,008400,2001,360050084002001
299,181,0,99,13,36,005,008400,2002,360050084002002
322,154,0,104,50,36,005,008400,2004,360050084002004
35,24,1,3,3,36,005,008400,2005,360050084002005
262,172,1,78,4,36,005,008400,2000,360050084002000
340,240,8,73,15,36,005,008400,2003,360050084002003
206,117,0,65,13,36,005,008400,2006,360050084002006
232,162,5,39,20,36,005,008500,2001,360050085002001
27,19,0,2,1,36,005,008500,1000,360050085001000
0,0,0,0,0,36,005,008500,1001,360050085001001
98,51,0,34,0,36,005,008500,2000,360050085002000
749,570,22,145,2,36,005,008500,2002,360050085002002
0,0,0,0,0,36,005,008500,2004,360050085002004
607,366,9,211,1,36,005,008500,2005,360050085002005
312,155,16,120,11,36,005,008500,3000,360050085003000
329,188,14,117,4,36,005,008500,3001,360050085003001
42,22,0,4,0,36,005,008500,3002,360050085003002
368,263,16,79,2,36,005,008500,3003,360050085003003
906,732,20,125,11,36,005,008500,4000,360050085004000
1042,857,10,145,0,36,005,008500,5000,360050085005000
957,747,16,171,5,36,005,008500,1002,360050085001002
225,156,13,53,2,36,005,008500,2003,360050085002003
379,277,3,37,16,36,005,008600,1000,360050086001000
376,217,4,64,50,36,005,008600,1001,360050086001001
204,148,2,40,9,36,005,008600,1002,360050086001002
1602,929,15,618,9,36,005,008600,2000,360050086002000
1584,886,11,642,22,36,005,008600,3000,360050086003000
0,0,0,0,0,36,005,008700,1005,360050087001005
0,0,0,0,0,36,005,008700,1000,360050087001000
346,227,3,102,3,36,005,008700,1001,360050087001001
596,379,2,197,4,36,005,008700,1002,360050087001002
0,0,0,0,0,36,005,008700,1003,360050087001003
0,0,0,0,0,36,005,008700,1006,360050087001006
524,486,2,32,2,36,005,008700,2001,360050087002001
622,473,18,115,0,36,005,008700,2002,360050087002002
741,559,3,161,2,36,005,008700,3001,360050087003001
529,436,3,76,0,36,005,008700,4000,360050087004000
987,722,16,226,2,36,005,008700,5000,360050087005000
462,243,13,181,2,36,005,008700,5001,360050087005001
262,178,5,73,0,36,005,008700,1004,360050087001004
342,273,13,48,0,36,005,008700,2000,360050087002000
119,94,4,12,0,36,005,008700,3000,360050087003000
446,264,2,174,0,36,005,008700,4001,360050087004001
592,435,15,129,7,36,005,008900,2002,360050089002002
392,264,27,98,0,36,005,008900,1001,360050089001001
404,299,1,97,4,36,005,008900,1002,360050089001002
264,241,2,13,4,36,005,008900,1003,360050089001003
692,525,13,139,7,36,005,008900,2001,360050089002001
646,506,16,104,1,36,005,008900,1000,360050089001000
128,101,14,5,5,36,005,008900,2000,360050089002000
0,0,0,0,0,36,005,009000,0001,360050090000001
0,0,0,0,0,36,005,009000,0002,360050090000002
0,0,0,0,0,36,005,009000,1000,360050090001000
0,0,0,0,0,36,005,009000,1003,360050090001003
0,0,0,0,0,36,005,009000,1007,360050090001007
0,0,0,0,0,36,005,009000,1008,360050090001008
63,35,4,20,2,36,005,009000,1009,360050090001009
97,78,0,7,0,36,005,009000,1010,360050090001010
0,0,0,0,0,36,005,009000,2000,360050090002000
0,0,0,0,0,36,005,009000,2001,360050090002001
0,0,0,0,0,36,005,009000,2002,360050090002002
0,0,0,0,0,36,005,009000,2003,360050090002003
0,0,0,0,0,36,005,009000,2004,360050090002004
0,0,0,0,0,36,005,009000,2005,360050090002005
0,0,0,0,0,36,005,009000,2008,360050090002008
0,0,0,0,0,36,005,009000,2009,360050090002009
0,0,0,0,0,36,005,009000,2010,360050090002010
0,0,0,0,0,36,005,009000,2011,360050090002011
0,0,0,0,0,36,005,009000,2014,360050090002014
33,14,6,3,1,36,005,009000,2015,360050090002015
61,32,10,8,2,36,005,009000,2016,360050090002016
124,82,4,35,1,36,005,009000,2017,360050090002017
20,11,0,5,2,36,005,009000,2018,360050090002018
308,146,1,148,2,36,005,009000,2019,360050090002019
0,0,0,0,0,36,005,009000,2020,360050090002020
734,458,10,245,0,36,005,009000,3000,360050090003000
0,0,0,0,0,36,005,009000,2012,360050090002012
0,0,0,0,0,36,005,009000,2013,360050090002013
0,0,0,0,0,36,005,009000,3001,360050090003001
